<tdmsfile>
<project>  </project>
<class> Corpus </class>
<language> Korean </language>
<textcode> KSC-5601-1988 </textcode>
<process>  pos </process>
<version>  </version>
<serialnumber> 96-kaist_corpus_96_explanation_pos_mh2-0274.txt </serialnumber>
<filename> kaistcorpus_written_pos_or_generality_explanation95_mh2-0274.txt </filename>
<title></title>
<author></author>
<date>  </date>
<publisher>  </publisher>
<kdc></kdc>
<ddc>  </ddc>
<typist>  </typist>
<inputstatus>  </inputstatus>
<note>  </note>
<tdmsfiletext>
1	1/nno
돌아섰다	돌/pvg+아/ecs+서/pvg+었/ep+다/ef
.	./sf
"	"/sl
에이	에이/ii
,	,/sp
철없는	철/ncn+없/paa+는/etm
진골	진골/ncn
도련님	도련님/ncn
같으니라구	같/paa+으니/ef+라구/ef
."	./sf+"/sl
월성궁의	월성궁/nq+의/jcm
무평문이	무평문/nq+이/jcs
열리고	열리/pvg+고/ecc
왕의	왕/ncn+의/jcm
행렬이	행렬/ncn+이/jcs
좌웅궁부	좌웅궁부/ncn
연무장으로	연무/ncn+장/xsn+으로/jca
들어가는	들/pvg+어/ecs+가/pvg+는/etm
걸	거/nbn+ㄹ/jco
바라보면서	바라보/pvg+면서/ecs
애노가	애노/nq+가/jcs
원종에게로	원종/nq+에게/jca+로/jca
다가갔다	다가가/pvg+았/ep+다/ef
.	./sf
"	"/sl
요원이	요원/nq+이/jcs
말투	말투/ncn
때문에	때문/nbn+에/jca
땀깨나	땀/ncn+깨나/jxc
뺐어	빼/pvg+었/ep+어/ecs
.	./sf
수직군	수직/ncn+군/ncn
대장이	대장/ncn+이/jcs
고개를	고개/ncn+를/jco
갸웃거리더라니까	갸웃거리/pvg+더라/ef+니까/ef
.	./sf
아무튼	아무튼/mag
말조심을	말/ncn+조심/ncn+을/jco
해야만	하/pvg+어야/ecs+만/jxc
되겠어	되/pvg+겠/ep+어/ef
.	./sf
행여라도	행여/ncn+라도/jxc
의심을	의심/ncn+을/jco
받지	받/pvg+지/ecx
않도록	않/px+도록/ecs
."	./sf+"/sl
원종은	원종/nq+은/jxc
그	그/mmd
말을	말/ncn+을/jco
알아들었지만	알/pvg+아/ecs+들/pvg+었/ep+지만/ecs
,	,/sp
대답하지	대답/ncpa+하/xsv+지/ecx
않았다	않/px+았/ep+다/ef
.	./sf
아주	아주/mag
어릴	어리/paa+ㄹ/etm
적부터	적/nbn+부터/jxc
함께	함께/mag
자란	자라/pvg+ㄴ/etm
세	세/nnc
친구	친구/ncn
,	,/sp
요원	요원/nq
원종	원종/nq
애노는	애노/nq+는/jxc
열다섯	열다섯/nnc
살	살/nbu
동갑내기였지만	동갑/ncn+내기/xsn+이/jp+었/ep+지만/ecs
,	,/sp
요원은	요원/nq+은/jxc
왕족에	왕족/ncn+에/jca
진골의	진골/ncn+의/jcm
자제였고	자제/ncn+이/jp+었/ep+고/ecc
원종과	원종/nq+과/jcj
애노는	애노/ncn+는/jxc
요원의	요원/nq+의/jcm
집	집/ncn
세습	세습/ncn
노비의	노비/ncn+의/jcm
자식들이었다	자식/ncn+들/xsn+이/jp+었/ep+다/ef
.	./sf
노비제도는	노비/ncn+제도/ncn+는/jxc
단군왕검	단군왕검/nq
조선시대의	조선/nq+시대/ncn+의/jcm
팔조법금에서	팔조법금/ncn+에서/jca
비롯되었다	비롯/ncpa+되/xsv+었/ep+다/ef
.	./sf
사람을	사람/ncn+을/jco
죽인	죽이/pvg+ㄴ/etm
자는	자/nbn+는/jxc
죽음으로써	죽음/ncn+으로써/jca
갚는다	갚/pvg+는다/ef
.	./sf
사람을	사람/ncn+을/jco
해한	해하/pvg+ㄴ/etm
자는	자/nbn+는/jxc
곡물로써	곡물/ncn+로써/ecs
배상한다	배상/ncpa+하/xsv+ㄴ다/ef
.	./sf
도둑질한	도둑/ncn+질/xsn+하/xsv+ㄴ/etm
자는	자/nbn+는/jxc
노비로	노비/ncn+로/jca
삼는다	삼/pvg+는다/ef
.	./sf
그러나	그러나/maj
,	,/sp
사냥보다	사냥/ncpa+보다/jca
농사를	농사/ncn+를/jco
주업으로	주업/ncn+으로/jca
하게	하/pvg+게/ecs
되면서부터	되/pvg+면서/ecs+부터/jxc
노비는	노비/ncn+는/jxc
소나	소/nq+나/jcj
말과	말/ncn+과/jct
같은	같/paa+은/etm
재산으로	재산/ncn+으로/jca
변했다	변하/pvg+었/ep+다/ef
.	./sf
도둑이나	도둑/ncn+이나/jcj
도둑의	도둑/ncn+의/jcm
자손만으로	자손/ncn+만/jxc+으로/jca
일손을	일손/ncn+을/jco
감당하기에는	감당/ncpa+하/xsv+기/etn+에/jca+는/jxc
턱없이	턱없/paa+이/xsa
모자라게	모자라/paa+게/ecs
되었다	되/pvg+었/ep+다/ef
.	./sf
이웃나라와	이웃나라/ncn+와/jct
전쟁을	전쟁/ncn+을/jco
벌이고	벌이/pvg+고/ecc
,	,/sp
잡아온	잡/pvg+아/ecs+오/pvg+ㄴ/etm
포로를	포로/ncn+를/jco
노비로	노비/ncn+로/jca
삼았다	삼/pvg+았/ep+다/ef
.	./sf
신라	신라/nq
땅의	땅/ncn+의/jcm
노비들은	노비/ncn+들/xsn+은/jxc
모두	모두/mag
고구려	고구려/nq
,	,/sp
백제에서	백제/nq+에서/jca
잡혀온	잡히/pvg+어/ecx+오/px+ㄴ/etm
포로의	포로/ncn+의/jcm
후손이었다	후손/ncn+이/jp+었/ep+다/ef
.	./sf
원종과	원종/nq+과/jcj
애노의	애노/nq+의/jcm
부모	부모/ncn
또한	또한/maj
고구려에서	고구려/nq+에서/jca
잡혀온	잡히/pvg+어/ecx+오/px+ㄴ/etm
포로의	포로/ncn+의/jcm
후손들이었다	후손/ncn+들/xsn+이/jp+었/ep+다/ef
.	./sf
대를	대/ncn+를/jco
물려받는	물려받/pvg+는/etm
세습노비	세습/ncn+노비/ncn
노릇은	노릇/ncn+은/jxc
고되고	고되/paa+고/ecc
슬펐다	세습/ncn+노비/ncn
.	./sf
자식의	자식/ncn+의/jcm
이름을	이름/ncn+을/jco
숫제	숫제/mag
애노	애노/nq
(	(/sl
슬픈	슬픈/nq
노비	노비/ncn
)	)/sr
라고	라/ef+고/jcr
짓고	짓/pvg+고/ecc
,	,/sp
주인	주인/ncn
말	말/ncn
잘	잘/mag
듣고	듣/pvg+고/ecc
일이나	일/ncn+이나/jxc
잘	잘/mag
하라고	하/pvg+라/ef+고/jcr
원종	원종/nq
(	(/sl
으뜸	으뜸/ncn
일꾼	일꾼/ncn
)	)/sr
이라	이/jp+라/ef
지었다	지/pvg+었/ep+다/ef
.	./sf
요원	요원/nq
원종	원종/nq
애노는	애노/nq+는/jxc
같은	같/paa+은/etm
해에	해/ncn+에/jca
한	한/nnc
달씩	달/nbu+씩/xsn
사이를	사이/ncn+를/jco
두고	두/pvg+고/ecs
차례로	차례/ncn+로/jca
태어났다	태어나/pvg+았/ep+다/ef
.	./sf
그때	그/mmd+때/ncn
진골	진골/ncn
신분에	신분/ncn+에/jca
벼슬이	벼슬/ncn+이/jcs
이찬이고	이찬/ncn+이/jp+고/ecc
관직이	관직/ncn+이/jcs
창부령	창부령/ncn
(	(/sl
재무부장관	재무부/nq+장관/ncn
)	)/sr
이던	이/jp+던/etm
요원이	요원/nq+이/jcs
아버지가	아버지/ncn+가/jcs
큰	크/paa+ㄴ/etm
은혜를	은혜/ncn+를/jco
베풀었다	베풀/pvg+었/ep+다/ef
.	./sf
"	"/sl
원종과	원종/nq+과/jcj
애노를	애노/nq+를/jco
노비에서	노비/ncn+에서/jca
풀어주겠다	풀/pvg+어/ecs+주/pvg+겠/ep+다/ef
.	./sf
이는	이/npd+는/jxc
평생을	평생/ncn+을/jco
두고	두/pvg+고/ecc
요원이의	요원/nq+이/xsn+의/jcm
참된	참되/paa+ㄴ/etm
친구가	친구/ncn+가/jcc
되라는	되/pvg+라/ef+는/etm
뜻이니라	뜻/ncn+이/jp+니라/ef
."	./sf+"/sl
그뿐만이	그/npd+뿐/jxc+만/jxc+이/jcc
아니었다	아니/paa+었/ep+다/ef
.	./sf
"	"/sl
요원이의	요원/nq+이/xsn+의/jcm
친구가	친구/ncn+가/jcs
되어	되/pvg+어/ecs
요원이를	요원/nq+이/xsn+를/jco
돕자면	돕자/pvg+면/ecs
학문과	학문/ncn+과/jcj
무예도	무예/ncn+도/jxc
닦아야	닦/pvg+아야/ecs
한다	하/px+ㄴ다/ef
.	./sf
원종이와	원종/nq+이/xsn+와/jcj
애노도	애노/nq+도/jxc
학문과	학문/ncn+과/jcj
무예를	무예/ncn+를/jco
배우게	배우/pvg+게/ecx
하라	하/px+라/ef
."	./sf+"/sl
노비의	노비/ncn+의/jcm
자식들에게	자식/ncn+들/xsn+에게/jca
학문과	학문/ncn+과/jcj
무예의	무예/ncn+의/jcm
수련까지도	수련/ncn+까지/jxc+도/jxc
허락했다	허락/ncpa+하/xsv+었/ep+다/ef
.	./sf
요원이	요원/nq+이/xsn
아버지는	아버지/ncn+는/jxc
비록	비록/mag
진골	진골/ncn
왕족이긴	왕족/ncn+이/jp+기/etn+ㄴ/jxc
했지만	하/pvg+었/ep+지만/ecs
,	,/sp
내물왕의	내물왕/nq+의/jcm
자손이	자손/ncn+이/jcc
아니고	아니/paa+고/ecc
태종	태종/nq
무열왕의	무열왕/nq+의/jcm
원손이었다	원손/ncn+이/jp+었/ep+다/ef
.	./sf
자신이	자신/ncn+이/jcs
평생을	평생/ncn+을/jco
두고	두/pvg+고/ecs
별러왔으나	벼르/pvg+어/ecx+오/px+았/ep+으나/ecs
이루지	이루/pvg+지/ecx
못한	못하/px+ㄴ/etm
왕권회복의	왕권/ncn+회복/ncn+의/jcm
꿈을	꿈/ncn+을/jco
아들	아들/ncn
요원에게	요원/nq+에게/jca
걸어	걷/pvg+어/ecx
보자고	보/px+자/ef+고/jcr
결심했다	결심/ncpa+하/xsv+었/ep+다/ef
.	./sf
그러자면	그러/pvd+자면/ecs
,	,/sp
아들	아들/ncn
요원에게	요원/nq+에게/jca
목숨이라도	목숨/ncn+이라도/jxc
기꺼이	기꺼이/mag
내줄	내/pvg+어/ecs+주/pvg+ㄹ/etm
만한	만하/px+ㄴ/etm
부하가	부하/ncn+가/jcs
필요했다	필요/ncpa+하/xsv+었/ep+다/ef
.	./sf
노비로	노비/ncn+로/jca
태어난	태어나/pvg+ㄴ/etm
원종과	원종/nq+과/jcj
애노를	애노/nq+를/jco
점찍었다	점/ncn+찍/pvg+었/ep+다/ef
.	./sf
그러나	그러나/maj
,	,/sp
주인과	주인/ncn+과/jcj
노비의	노비/ncn+의/jcm
관계여서는	관계/ncn+이/jp+어서/ecs+는/jxc
곤란했다	곤란/ncpa+하/xsv+었/ep+다/ef
.	./sf
마음	마음/ncn
속	속/ncn
깊은	깊/paa+은/etm
곳에서	곳/ncn+에서/jca
진정으로	진정/ncn+으로/jca
우러나오는	우러나/pvg+아/ecx+오/px+는/etm
충성심만이	충성/ncn+심/xsn+만/jxc+이/jcs
목숨을	목숨/ncn+을/jco
아끼지	아끼/pvg+지/ecx
않는	않/px+는/etm
법이었다	법/ncn+이/jp+었/ep+다/ef
.	./sf
원종과	원종/nq+과/jcj
애노만을	애노/nq+만/jxc+을/jco
노비에서	노비/ncn+에서/jca
풀어주고	풀/pvg+어/ecx+주/px+고/ecc
그	그/mmd
식구들을	식구/ncn+들/xsn+을/jco
노비로	노비/ncn+로/jca
놔둔	놔두/pvg+ㄴ/etm
데에도	데/nbn+에/jca+도/jxc
뜻이	뜻/ncn+이/jcs
있었다	있/paa+었/ep+다/ef
.	./sf
태어난	태어나/pvg+ㄴ/etm
달을	달/ncn+을/jco
따져서	따지/pvg+어서/ecs
요원	요원/nq
,	,/sp
원종	원종/nq
,	,/sp
애노에게	애노/nq+에게/jca
결의형제를	결의/ncn+형제/ncn+를/jco
해준	하/pvg+어/ecx+주/px+ㄴ/etm
데에도	데/nbn+에/jca+도/jxc
까닭이	까닭/ncn+이/jcs
있었다	있/paa+었/ep+다/ef
.	./sf
아들	아들/ncn
요원과	요원/nq+과/jct
똑같이	똑같/paa+이/xsa
학문과	학문/ncn+과/jcj
무예를	무예/ncn+를/jco
배우게	배우/pvg+게/ecx
한	하/px+ㄴ/etm
데에도	데/nbn+에/jca+도/jxc
속셈이	속셈/ncn+이/jcs
깔려	깔리/pvg+어/ecx
있었다	있/px+었/ep+다/ef
.	./sf
아이들에게	아이/ncn+들/xsn+에게/jca
은혜를	은혜/ncn+를/jco
베풀되	베풀/pvg+되/ecs
,	,/sp
동시에	동시/ncn+에/jca
한을	한/ncn+을/jco
키우자는	키우/pvg+자/ef+는/etm
것이었다	것/nbn+이/jp+었/ep+다/ef
.	./sf
노비에서	노비/ncn+에서/jca
풀려난	풀리/pvg+어/ecx+나/px+ㄴ/etm
것은	것/nbn+은/jxc
은혜가	은혜/ncps+가/jcc
될	되/pvg+ㄹ/etm
것이고	것/nbn+이/jp+고/ecc
,	,/sp
부모	부모/ncn
형제가	형제/ncn+가/jcs
노비로	노비/ncn+로/jca
남는	남/pvg+는/etm
것은	것/nbn+은/jxc
한이	한/ncn+이/jcc
될	되/pvg+ㄹ/etm
터였다	터/nbn+이/jp+었/ep+다/ef
.	./sf
주인과	주인/ncn+과/jct
똑같이	똑같/paa+이/xsa
학문과	학문/ncn+과/jcj
무슬을	무슬/ncn+을/jco
닦는	닦/pvg+는/etm
것은	것/nbn+은/jxc
은혜가	은혜/ncn+가/jcc
될	되/pvg+ㄹ/etm
것이고	것/nbn+이/jp+고/ecc
,	,/sp
부모	부모/ncn
형제가	형제/ncn+가/jcs
무지렁이로	무지렁이/ncn+로/jca
천대받으며	천대/ncn+받/pvg+으며/ecs
종노릇을	종/ncn+노릇/ncn+을/jco
하는	하/pvg+는/etm
것은	것/nbn+은/jxc
한이	한/nnc+이/jcc
될	되/pvg+ㄹ/etm
터였다	터/nbn+이/jp+었/ep+다/ef
.	./sf
은헤는	은헤/ncn+는/jxc
주인의	주인/ncn+의/jcm
아들	아들/ncn
요원에게로	요원/nq+에게/jca+로/jca
돌아올	돌/pvg+아/ecs+오/pvg+ㄹ/etm
것이고	것/nbn+이/jp+고/ecc
,	,/sp
한은	한/ncn+은/jxc
고스란히	고스란/ncn+히/xsa
신라	신라/nq
왕실을	왕실/ncn+을/jco
향해	향하/pvg+어/ecs
뻗어갈	뻗/pvg+어/ecs+가/pvg+ㄹ/etm
터였다	터/nbn+이/jp+었/ep+다/ef
.	./sf
그러나	그러나/maj
,	,/sp
요원이	요원/nq+이/jcs
아버지로서도	아버지/ncn+로서/jca+도/jxc
원종과	원종/nq+과/jcj
애노에게	애노/nq+에게/jca
요원이와	요원/nq+이/xsn+와/jct
똑같이	똑같/paa+이/xsa
해줄	하/pvg+어/ecx+주/px+ㄹ/etm
수	수/nbn
없는	없/paa+는/etm
게	거/nbn+이/jcs
있었다	있/paa+었/ep+다/ef
.	./sf
그	그/mmd
하나는	하나/ncn+는/jxc
옷차림이었고	옷차림/ncn+이/jp+었/ep+고/ecc
,	,/sp
다른	다르/paa+ㄴ/etm
하나는	하나/ncn+는/jxc
자라난	자라/pvg+아/ecx+나/px+ㄴ/etm
다음의	다음/ncn+의/jcm
일이었다	일/ncn+이/jp+었/ep+다/ef
.	./sf
진골	진골/ncn
육두품	육두품/ncn
오두품	오두품/ncn
사두품	사두품/ncn
평민의	평민/ncn+의/jcm
옷차림은	옷차림/ncn+은/jxc
색깔부터가	색깔/ncn+부터/jxc+가/jcs
달랐다	다르/paa+았/ep+다/ef
.	./sf
진골은	진골/ncn+은/jxc
자색	자색/ncn
,	,/sp
육두품은	육두품/ncn+은/jxc
비색	비색/ncn
,	,/sp
오두품은	오두품/ncn+은/jxc
청색	청색/ncn
,	,/sp
사두품은	사두품/ncn+은/jxc
황색의	황색/ncn+의/jcm
옷을	옷/ncn+을/jco
입도록	입/pvg+도록/ecs
되어	되/pvg+어/ecx
있었다	있/px+었/ep+다/ef
.	./sf
거기에	거기/npd+에/jca
비해서	비하/pvg+어서/ecs
평민은	평민/ncn+은/jxc
색이	색/ncn+이/jcs
없었다	없/paa+었/ep+다/ef
.	./sf
삼베면	삼베/pad+면/ecs
삼베	삼베/ncn
,	,/sp
모시면	모시/ncn+면/ecs
모시의	모시/ncn+의/jcm
제	제/npp
빛깔을	빛깔/ncn+을/jco
그대로	그대로/mag
입어야	입/pvg+어야/ecs
했다	하/px+었/ep+다/ef
.	./sf
원종과	원종/nq+과/jcj
애노의	애노/nq+의/jcm
옷	옷/ncn
빛깔은	빛깔/ncn+은/jxc
요원과	요원/nq+과/jct
다를	다르/paa+ㄹ/etm
수밖에	수/nbn+밖에/jxc
없었다	없/paa+었/ep+다/ef
.	./sf
또	또/maj
신라	신라/nq
진골	진골/ncn
귀족의	귀족/ncn+의/jcm
사내아이가	사내/ncn+아이/ncn+가/jcs
자라서	자라/pvg+서/ecs
열다섯	열다섯/nnc
살	살/nbu
전후에	전후/ncn+에/jca
다다르면	다다르/pvg+면/ecs
반드시	반드시/mag
화랑이나	화랑/ncn+이나/jcj
낭도가	낭도/ncn+가/jcc
되어서	되/pvg+어서/ecs
전국의	전국/ncn+의/jcm
명산대천을	명산/ncn+대천/ncn+을/jco
순례하며	순례/ncpa+하/xsv+며/ecs
심신을	심신/ncn+을/jco
단련하도록	단련/ncpa+하/xsv+도록/ecs
되어	되/pvg+어/ecx
있었다	있/px+었/ep+다/ef
.	./sf
아주	아주/mag
먼	멀/paa+ㄴ/etm
옛날	옛날/ncn
,	,/sp
단군왕검	단군왕검/nq
조선시대의	조선/nq+시대/ncn+의/jcm
풍류도나	풍류/ncn+도/xsn+나/jcj
선도에서	선도/ncn+에서/jca
비롯된	비롯/ncpa+되/xsv+ㄴ/etm
풍습이었다	풍습/ncn+이/jp+었/ep+다/ef
.	./sf
고구려의	고구려/nq+의/jcm
경당	경당/ncn
,	,/sp
백제의	백제/nq+의/jcm
수사와	수사/ncn+와/jct
함께	함께/mag
화랑도는	화랑도/nq+는/jxc
자라나는	자라/pvg+아/ecx+나/px+는/etm
청소년들을	청소년/ncn+들/xsn+을/jco
모아서	모으/pvg+아서/ecs
명산대천을	명산/ncn+대천/ncn+을/jco
고루	고루/mag
순례하며	순례/ncpa+하/xsv+며/ecs
국토에	국토/ncn+에/jca
대한	대하/pvg+ㄴ/etm
애착심을	애착/ncn+심/xsn+을/jco
기르게	기르/pvg+게/ecx
하고	하/px+고/ecc
,	,/sp
유교	유교/nq
불교	불교/nq
선교	선교/nq
(	(/sl
도교	도교/nq
)	)/sr
의	의/jcm
좋은	좋/paa+은/etm
점을	점/ncn+을/jco
고루	고루/mag
취하여	취하/pvg+어/ecs
배우고	배우/pvg+고/ecs
행하도록	행하/pvg+도록/ecs
해	하/pvg+어/ecs
올바로	올바로/mag
교육하자는	교육/ncpa+하/xsv+자/ef+는/etm
제도였다	제도/ncn+이/jp+었/ep+다/ef
.	./sf
원종과	원종/nq+과/jcj
애노	애노/mag
같은	같/paa+은/etm
평민은	평민/ncn+은/jxc
당연히	당연/ncn+히/xsa
거기에서	거기/npd+에서/jca
제외될	제외/ncpa+되/xsv+ㄹ/etm
수밖에	수/nbn+밖에/jxc
없었다	없/paa+었/ep+다/ef
.	./sf
화랑은	화랑/ncn+은/jxc
진골만이	진골/ncn+만/jxc+이/jcc
될	되/pvg+ㄹ/etm
수	수/nbn
있었고	있/paa+었/ep+고/ecc
,	,/sp
낭도	낭/ncn+도/jxc
또한	또한/maj
사두품	사두품/ncn
이상의	이상/ncn+의/jcm
귀족이어야만	귀족/ncn+이/jp+어야/ecs+만/jxc
했다	하/px+었/ep+다/ef
.	./sf
요원이	요원/nq+이/jcs
아버지는	아버지/ncn+는/jxc
자라나는	자라/pvg+아/ecx+나/px+는/etm
아들과	아들/ncn+과/jcj
아들의	아들/ncn+의/jcm
친구를	친구/ncn+를/jco
바라보면서	바라보/pvg+면서/ecs
그런	그런/mmd
점을	점/ncn+을/jco
안타깝게	안타깝/paa+게/ecs
여긴	여기/pvg+ㄴ/etm
나머지	나머지/ncn
,	,/sp
가끔씩	가끔씩/maj
그런	그런/mmd
심정을	심정/ncn+을/jco
밖으로	밖/ncn+으로/jca
내비치기도	내/pvg+어/ecs+비치/pvg+기/etn+도/jxc
했다	하/px+었/ep+다/ef
.	./sf
태종	태종/nq
무열왕의	무열왕/nq+의/jcm
원손인	원손/ncn+이/jp+ㄴ/etm
자신이	자신/ncn+이/jcs
왕위에	왕위/ncn+에/jca
오르지	오르/pvg+지/ecx
못하고	못하/px+고/ecc
오히려	오히려/mag
내물왕의	내물왕/nq+의/jcm
후손들로부터	후손/ncn+들/xsn+로부터/jca
괄시받고	괄시/ncn+받/pvg+고/ecx
있는	있/px+는/etm
현실에	현실/ncn+에/jca
대한	대하/pvg+ㄴ/etm
불만까지도	불만/ncpa+까지/jxc+도/jxc
은근히	은근/ncn+히/xsa
섞어	섞/pvg+어/ecs
넣었다	넣/pvg+었/ep+다/ef
.	./sf
"	"/sl
세상이	세상/ncn+이/jcs
바르지	바르/paa+지/ecx
못하구나	못하/px+구나/ef
."	./sf+"/sl
요원이	요원/nq+이/jcs
제	제/npp
아버지로부터	아버지/ncn+로부터/jca
들은	들/pvg+은/etm
그	그/mmd
말을	말/ncn+을/jco
가슴에	가슴/ncn+에/jca
품고	품/pvg+고/ecx
있다고	있/px+다/ef+고/jcr
끝내	끝내/mag
혼자	혼자/mag
삭이지	삭이/pvg+지/ecx
못하고	못하/px+고/ecc
,	,/sp
원종과	원종/nq+과/jcj
애노	애노/nq
앞에서	앞/ncn+에서/jca
내뱉었을	내뱉/pvg+었/ep+을/etm
때는	때/ncn+는/jxc
훨씬	훨씬/mag
격렬한	격렬/ncps+하/xsm+ㄴ/etm
것으로	것/nbn+으로/jca
변해	변하/pvg+어/ecx
있었다	있/px+었/ep+다/ef
.	./sf
"	"/sl
떠그럴	떠그럴/ncn
-.	-/sd+./sf
세상이	세상/ncn+이/jcs
.	./sf
정말	정말/mag
잘못	잘못/mag
돼먹었다	돼먹/pvg+었/ep+다/ef
."	./sf+"/sl
친구들	친구/ncn+들/xsn
앞에서	앞/ncn+에서/jca
그	그/npp
말을	말/ncn+을/jco
처음	처음/mag
내뱉던	내/pvg+어/ecs+뱉/pvg+던/etm
날은	날/ncn+은/jxc
,	,/sp
공교롭게도	공교롭/paa+게/ecs+도/jxc
요원이	요원/nq+이/jcs
화랑으로	화랑/ncn+으로/jca
뽑히던	뽑히/pvg+던/etm
날이었다	날/ncn+이/jp+었/ep+다/ef
.	./sf
화랑을	화랑/ncn+을/jco
뽑는	뽑/pvg+는/etm
무술대회에	무술/ncn+대회/ncn+에/jca
함께	함께/mag
참가할	참가/ncpa+하/xsv+ㄹ/etm
수	수/nbn
없게	없/paa+게/ecs
된	되/pvg+ㄴ/etm
것만도	것/nbn+만/jxc+도/jxc
두	두/nnc
친구에게	친구/ncn+에게/jca
미안하던	미안/ncpa+하/xsv+던/etm
판에	판/ncn+에/jca
,	,/sp
셋	셋/nnc
중에서	중/nbn+에서/jca
무예	무예/ncn
솜씨가	솜씨/ncn+가/jcs
가장	가장/mag
처지는	처지/pvg+는/jxc
자신이	자신/ncn+이/jcs
화랑으로	화랑/ncn+으로/jca
뽑히고	뽑히/pvg+고/ecx
보니	보/px+니/ecs
면목이	면목/ncn+이/jcs
없었다	없/paa+었/ep+다/ef
.	./sf
누구나	누구/npp+나/jxc
정당하게	정당/ncps+하/xsm+게/ecs
겨루도록	겨루/pvg+도록/ecs
했다면	하/pvg+었/ep+다면/ecs
당연히	당연/ncn+히/xsa
원종	원종/mag
애노	애노/mag
둘	둘/nnc
중	중/nbn
하나가	하나/ncn+가/jcs
우승했을	우승/ncpa+하/xsv+었/ep+을/etm
터였다	터/nbn+이/jp+었/ep+다/ef
.	./sf
능력이	능력/ncn+이/jcs
있어도	있/paa+어도/ecs
그것을	그것/npd+을/jco
펼쳐	펼치/pvg+어/ecs
보일	보이/pvg+ㄹ/etm
수	수/nbn
없는	없/paa+는/etm
사람들이	사람/ncn+들/xsn+이/jcs
있도록	있/paa+도록/ecs
돼먹은	돼먹/pvg+ㄴ/etm
신분제도를	신분/ncn+제도/ncn+를/jco
소년	소년/ncn
무사	무사/ncn
요원은	요원/nq+은/jxc
도저히	도저히/mag
이해할	이해/ncpa+하/xsv+ㄹ/etm
수	수/nbn
없었다	없/paa+었/ep+다/ef
.	./sf
내친	내치/pvg+ㄴ/etm
김에	김/nbn+에/jca
두	두/nnc
친구	친구/ncn
앞에서	앞/ncn+에서/jca
맹세를	맹세/ncn+를/jco
했다	하/pvg+었/ep+다/ef
.	./sf
"	"/sl
나는	나/npp+는/jxc
태종	태종/nq
무열왕의	무열왕/nq+의/jcm
원손이다	원손/ncn+이/jp+다/ef
.	./sf
이다음에	이/mmd+다음/ncn+에/jca
나는	나/npp+는/jxc
어떻게	어떻/pad+게/ecx
하든	하/px+든/ecs
왕위에	왕위/ncn+에/jca
오르고야	오르/pvg+고야/ecs
말겠다	말/px+겠/ep+다/ef
.	./sf
내가	내/npp+가/jcs
왕이	왕/ncn+이/jcc
되면	되/pvg+면/ecs
잘못	잘못/mag
돼먹은	돼먹/pvg+ㄴ/etm
세상을	세상/ncn+을/jco
뜯어	뜯/pvg+어/ecs
고치겠다	고치/pvg+겠/ep+다/ef
.	./sf
그때가	그/mmd+때/ncn+가/jcc
되면	되/pvg+면/ecs
너희	너희/npp
두	두/nnc
사람을	사람/ncn+을/jco
반드시	반드시/mag
귀족으로	귀족/ncn+으로/jca
만들어	만들/pvg+어/ecx
주겠다	주/px+겠/ep+다/ef
.	./sf
그리고	그리고/maj
,	,/sp
향도스님을	향도/nq+스님/ncn+을/jco
졸라서	조르/pvg+아서/ecs
이번에	이/mmd+번/nbn+에/jca
떠나는	떠나/pvg+는/etm
명산대천	명산/ncn+대천/ncn
순례에	순례/ncn+에/jca
억지로라도	억지로/ncn+라도/jxc
너희	너희/npp
두	두/nnc
사람을	사람/ncn+을/jco
끼워	끼우/pvg+어/ecx
주겠다	주/px+겠/ep+다/ef
.	./sf
그대신	그/mmd+대신/ncn
너희	너희/npp
두	두/nnc
사람도	사람/ncn+도/jxc
끝까지	끝/ncn+까지/jxc
나를	나/npp+를/jco
도와다오	돕/pvg+아/ecx+달/px+오/ef
."	./sf+"/sl
원종과	원종/nq+과/jcj
애노도	애노/nq+도/jxc
눈물을	눈물/ncn+을/jco
흘리며	흘리/pvg+며/ecs
맹세했다	맹세/ncpa+하/xsv+었/ep+다/ef
.	./sf
"	"/sl
그래	그렇/pad+어/ef
,	,/sp
좋다	좋/paa+다/ef
.	./sf
네가	네/npp+가/jcs
세상을	세상/ncn+을/jco
뜯어고칠	뜯/pvg+어/ecs+고치/pvg+ㄹ/etm
생각이	생각/ncn+이/jcs
있다면	있/paa+다/ef+면/ecs
기꺼이	기꺼이/mag
목숨을	목숨/ncn+을/jco
바쳐서	바치/pvg+어서/ecs
너를	너/npp+를/jco
돕겠다	돕/pvg+겠/ep+다/ef
."	./sf+"/sl
그러니까	그러니까/maj
,	,/sp
요원이	요원/nq+이/jcs
연무장으로	연무/ncn+장/xsn+으로/jca
들어가면서	들/pvg+어/ecs+가/pvg+면서/ecs
내뱉은	내뱉/pvg+은/etm
말	말/ncn
속에는	속/ncn+에/jca+는/jxc
그런	그런/mmd
엄청난	엄청나/paa+ㄴ/etm
뜻이	뜻/ncn+이/jcs
숨어	숨/pvg+어/ecx
있었던	있/px+었/ep+던/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
기다려라	기다리/pvg+어라/ef
.	./sf
내가	내/npp+가/jcs
자라서	자라/pvg+서/ecs
왕이	왕/ncn+이/jcc
될	되/pvg+ㄹ/etm
때까지	때/ncn+까지/jxc
.	./sf
