<tdmsfile>
 96-kaist_corpus_96_explanation_pos_mh2-0092.txt 
 kaist_corpus_96_explanation_pos_mh2-0092.txt 

 안정애, 양정현 공저 
1993  
가람기획  
912  
951  
  
  
  

1992	1992/nno
따라갈	따르/pvg+아/ecx+가/px+ㄹ/etm
것이	것/nbn+이/jcs
없다	없/paa+다/ef
.	./sf
제기는	제기/ncn+는/jxc
반드시	반드시/mag
하나씩만	하나/nnc+씩/xsn+만/jxc
만들어졌으니	만들/pvg+어/ecx+지/px+었/ep+으니/ecs
,	,/sp
제사에	제사/ncn+에/jca
바친	바치/pvg+ㄴ/etm
그들의	그/npp+들/xsn+의/jcm
정성을	정성/ncn+을/jco
짐작할	짐작/ncpa+하/xsv+ㄹ/etm
수	수/nbn
있다	있/paa+다/ef
.	./sf
그러나	그러나/maj
청동기는	청동/ncn+기/xsn+는/jxc
지배층의	지배/ncn+층/ncn+의/jcm
독점물이었고	독점/ncn+물/xsn+이/jp+었/ep+고/ecc
,	,/sp
그들에	그/npp+들/xsn+에/jca
의해	의하/pvg+어/ecs
무기나	무기/ncn+나/jcj
제기로만	제기/ncn+로/jca+만/jxc
사용되었다	사용/ncpa+되/xsv+었/ep+다/ef
.	./sf
그들은	그/npp+들/xsn+은/jxc
청동무기로	청동/ncn+무기/ncn+로/jca
무장	무장/ncn
,	,/sp
지배력을	지배/ncn+력/xsn+을/jco
주변지역으로	주변/ncn+지역/ncn+으로/jca
확대해	확대/ncpa+하/xsv+어/ecx
나갔으며	나가/px+았/ep+으며/ecc
,	,/sp
신의	신/ncn+의/jcm
후예임을	후예/ncn+이/jp+ㅁ/etn+을/jco
자처	자처/ncn
,	,/sp
화려한	화려/ncps+하/xsm+ㄴ/etm
제사의식으로	제사/ncn+의식/ncn+으로/jca
백성들을	백성/ncn+들/xsn+을/jco
위압해	위압/ncpa+하/xsv+어/ecx
나갔다	나가/px+았/ep+다/ef
.	./sf
생산활동은	생산/ncn+활동/ncn+은/jxc
오로지	오로지/mag
평민들이	평민/ncn+들/xsn+이/jcs
전담하게	전담/ncpa+하/xsv+게/ecx
되었지만	되/px+었/ep+지만/ecs
,	,/sp
생산기술에는	생산/ncn+기술/ncn+에/jca+는/jxc
커다란	커다랗/paa+ㄴ/etm
진전이	진전/ncn+이/jcs
없었다	없/paa+었/ep+다/ef
.	./sf
그들은	그/npp+들/xsn+은/jxc
청동문명의	청동/ncn+문명/ncn+의/jcm
혜택에서	혜택/ncn+에서/jca
소외되어	소외/ncpa+되/xsv+어/ecs
여전히	여전/ncn+히/xsa
토기나	토기/ncn+나/jcj
목기	목기/ncn
,	,/sp
석기를	석기/ncn+를/jco
사용하고	사용/ncpa+하/xsv+고/ecx
있었고	있/px+었/ep+고/ecc
,	,/sp
반지하식	반/nnc+지하/ncn+식/xsn
움집에서	움집/ncn+에서/jca
기거하고	기거/ncpa+하/xsv+고/ecx
있었다	있/px+었/ep+다/ef
.	./sf
그러나	그러나/maj
왕은	왕/ncn+은/jxc
살아서는	살/pvg+아서는/ecs
회랑으로	회랑/ncn+으로/jca
둘러싸인	두르/pvg+어/ecs+싸/pvg+이/jp+ㄴ/etm
거대한	거대/ncps+하/xsm+ㄴ/etm
궁궐에서	궁궐/ncn+에서/jca
사치스런	사치/ncps+스럽/xsm+ㄴ/etm
생활을	생활/ncn+을/jco
하고	하/pvg+고/ecc
,	,/sp
죽어서는	죽/pvg+어서는/ecs
청동기	청동/ncn+기/xsn
,	,/sp
옥기	옥기/ncn
등이	등/nbn+이/jcs
대량으로	대량/ncn+으로/jca
부장된	부장/ncpa+되/xsv+ㄴ/etm
화려한	화려/ncps+하/xsm+ㄴ/etm
무덤에	무덤/ncn+에/jca
매장되었으니	매장/ncpa+되/xsv+었/ep+으니/ecs
이는	이/npd+는/jxc
백성들에	백성/ncn+들/xsn+에/jca
대한	대하/pvg+ㄴ/etm
가혹한	가혹/ncps+하/xsm+ㄴ/etm
수탈을	수탈/ncn+을/jco
통해서만	통하/pvg+어서만/ecs
가능한	가능/ncps+하/xsm+ㄴ/etm
것이었다	것/nbn+이/jp+었/ep+다/ef
.	./sf
특히	특히/mag
,	,/sp
우리에게	우리/npp+에게/jca
충격을	충격/ncn+을/jco
주는	주/pvg+는/etm
것은	것/nbn+은/jxc
대규모	대/xp+규모/ncn
순장의	순장/ncn+의/jcm
풍습이다	풍습/ncn+이/jp+다/ef
.	./sf
대형묘에는	대형/ncn+묘/ncn+에/jca+는/jxc
수백	수백/nnc
,	,/sp
수천에	수천/nnc+에/jca
이르는	이르/pvg+는/etm
사람들이	사람/ncn+들/xsn+이/jcs
왕의	왕/ncn+의/jcm
사후	사후/ncn
생활의	생활/ncn+의/jcm
편의를	편의/ncn+를/jco
위해	위하/pvg+어/ecs
생매장되었다	생/xp+매장/ncpa+되/xsv+었/ep+다/ef
.	./sf
아마도	아마도/mag
이들은	이/npp+들/xsn+은/jxc
전쟁포로이거나	전쟁/ncn+포로/ncn+이/jp+거나/ecc
피정복민	피정복민/ncn
노예였을	노예/ncn+이/jp+었/ep+ㄹ/etm
터였다	터/nbn+이/jp+었/ep+다/ef
.	./sf
훗날	훗날/ncn
,	,/sp
진시황의	진시황/nq+의/jcm
무덤에서는	무덤/ncn+에서/jca+는/jxc
수천의	수천/nnc+의/jcm
도용들이	도용/ncn+들/xsn+이/jcs
이를	이/npd+를/jco
대신하게	대신/ncpa+하/xsv+게/ecx
되나	되/px+나/ecs
,	,/sp
생산력의	생산/ncn+력/xsn+의/jcm
발달은	발달/ncn+은/jxc
지배와	지배/ncn+와/jcj
전쟁의	전쟁/ncn+의/jcm
목적을	목적/ncn+을/jco
단순히	단순/ncn+히/xsa
수확물을	수확/ncn+물/xsn+을/jco
얻기	얻/pvg+기/etn
위한	위하/pvg+ㄴ/etm
것에서	것/nbn+에서/jca
,	,/sp
토지와	토지/ncn+와/jcj
백성의	백성/ncn+의/jcm
획득을	획득/ncn+을/jco
위한	위하/pvg+ㄴ/etm
것으로	것/nbn+으로/jca
변화시켰던	변화/ncpa+시키/xsv+었/ep+던/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
은의	은/nq+의/jcm
제후국에	제후/ncn+국/xsn+에/jca
불과하던	불과/ncps+하/xsm+던/etm
서방의	서방/ncn+의/jcm
주周족이	주/nq+周/nq+족/ncn+이/jcs
눈부시게	눈부시/paa+게/ecs
성장	성장/ncn
,	,/sp
마침내	마침내/mag
은을	은/nq+을/jco
멸하고	멸하/pvg+고/ecc
중원의	중원/ncn+의/jcm
새로운	새롭/paa+ㄴ/etm
지배자가	지배/ncn+자/xsn+가/xsn
되었다	되/pvg+었/ep+다/ef
.	./sf
은의	은/nq+의/jcm
지배기에	지배/ncn+기/xsn+에/jca
황하	황하/nq
중하류	중하류/ncn
지역에	지역/ncn+에/jca
그치던	그치/pvg+던/etm
중국적	중국/nq+적/xsn
세계는	세계/ncn+는/jxc
북중국	북중국/nq
전역으로	전역/ncn+으로/jca
확대	확대/ncn
,	,/sp
동아시아	동아시아/nq
최고의	최고/ncn+의/jcm
문명권을	문명/ncn+권/xsn+을/jco
이루었다	이루/pvg+었/ep+다/ef
.	./sf
중국	중국/nq
위주의	위주/ncn+의/jcm
천하관과	천하/ncn+관/xsn+과/jcj
화이華夷의	화이/ncn+華夷/ncn+의/jcm
관념이	관념/ncn+이/jcs
시작되었고	시작/ncpa+되/xsv+었/ep+고/ecc
,	,/sp
천명사상	천명/ncn+사상/ncn
,	,/sp
혈연	혈연/ncn
중심의	중심/ncn+의/jcm
예문화	예/ncn+문화/ncn
등	등/nbn
중국문화의	중국/nq+문화/ncn+의/jcm
뼈대가	뼈대/ncn+가/jcs
마련되었다	마련/ncpa+되/xsv+었/ep+다/ef
.	./sf
전설에	전설/ncn+에/jca
의하면	의하/pvg+면/ecs
,	,/sp
주족의	주족/ncn+의/jcm
시조는	시조/ncn+는/jxc
후직后稷이다	후직/nq+后稷/nq+이/jp+다/ef
.	./sf
그의	그/npp+의/jcm
어머니	어머니/ncn
강원은	강원/nq+은/jxc
들에서	들/ncn+에서/jca
바위에	바위/ncn+에/jca
새겨진	새기/pvg+어/ecx+지/px+ㄴ/etm
신의	신/ncn+의/jcm
발자국을	발/ncn+자국/ncn+을/jco
밟은	밟/pvg+은/etm
후	후/ncn
,	,/sp
이상한	이상/ncps+하/xsm+ㄴ/etm
기운을	기운/ncn+을/jco
느껴	느끼/pvg+어/ecs
그를	그/npp+를/jco
잉태했다	잉태/ncpa+하/xsv+었/ep+다/ef
.	./sf
그는	그/npp+는/jxc
어려서부터	어리/paa+어서/ecs+부터/jxc
삼과	삼/ncn+과/jcj
콩을	콩/ncn+을/jco
재배하기를	재배/ncpa+하/xsv+기/etn+를/jco
좋아했는데	좋/paa+아/ecx+하/px+었/ep+는데/ecs
,	,/sp
놀랄	놀라/pvg+ㄹ/etm
만큼	만큼/nbn
결실이	결실/ncn+이/jcs
좋아서	좋/paa+아서/ecs
사람들은	사람/ncn+들/xsn+은/jxc
그로부터	그/npp+로/jca+부터/jxc
농사의	농사/ncn+의/jcm
기술을	기술/ncn+을/jco
배웠다	배우/pvg+었/ep+다/ef
.	./sf
주족은	주족/ncn+은/jxc
지금의	지금/ncn+의/jcm
섬서성	섬서성/nq
서안	서안/ncn
부근	부근/ncn
,	,/sp
비옥한	비옥/ncps+하/xsm+ㄴ/etm
관중평원에서	관중평원/nq+에서/jca
농업의	농업/ncn+의/jcm
기틀을	기틀/ncn+을/jco
닦으면서	닦/pvg+으면서/ecs
성장했다	성장/ncpa+하/xsv+었/ep+다/ef
.	./sf
이	이/mmd
곳은	곳/ncn+은/jxc
농경에	농경/ncn+에/jca
적당할	적당/ncps+하/xsm+ㄹ/etm
뿐	뿐/nbn
아니라	아니/paa+라/ecs
천연의	천연/ncn+의/jcm
요새이며	요새/ncn+이/jp+며/ecc
,	,/sp
또한	또한/maj
감숙방면으로부터	감숙/nq+방면/ncn+으로/jca+부터/jxc
서방문화가	서방/ncn+문화/ncn+가/jcs
중국으로	중국/nq+으로/jca
들어오는	들/pvg+어/ecx+오/px+는/etm
유일한	유일/ncps+하/xsm+ㄴ/etm
경로이다	경로/ncn+이/jp+다/ef
.	./sf
전국을	전국/ncn+을/jco
통일한	통일/ncps+하/xsm+ㄴ/etm
진도	진/nq+도/jxc
이	이/mmd
곳에서	곳/ncn+에서/jca
성장했다	성장/ncpa+하/xsv+었/ep+다/ef
.	./sf
후직의	후직/nq+의/jcm
10	10/nno
대손인	대손/ncn+이/jp+ㄴ/etm
고공단보	고공단보/nq
때에	때/ncn+에/jca
기산	기산/nq
아래	아래/ncn
주원	주원/nq
(	(/sl
기주	기주/nq
)	)/sr
에	에/jca
정착했다	정착/ncpa+하/xsv+었/ep+다/ef
.	./sf
이	이/mmd
곳은	곳/ncn+은/jxc
예부터	예/ncn+부터/jxc
주의	주/nq+의/jcm
청동기가	청동/ncn+기/xsn+가/jcs
많이	많/paa+이/xsa
나기로	나/pvg+기/etn+로/jca
유명한	유명/ncps+하/xsm+ㄴ/etm
곳으로	곳/ncn+으로/jca
,	,/sp
주의	주/nq+의/jcm
명칭도	명칭/ncn+도/jxc
이로부터	이/npd+로/jca+부터/jxc
유래한다	유래/ncpa+하/xsv+ㄴ다/ef
.	./sf
고공단보의	고공단보/nq+의/jcm
아들	아들/ncn
계력	계력/nq
때	때/ncn
주의	주/nq+의/jcm
국력은	국력/ncn+은/jxc
크게	크/paa+게/ecs
성장	성장/ncn
,	,/sp
은의	은/nq+의/jcm
경계를	경계/ncn+를/jco
사기에	사/pvg+기/etn+에/jca
.	./sf
계력은	계력/nq+은/jxc
은	은/nq
왕실에	왕실/ncn+에/jca
의해	의하/pvg+어/ecs
살해되었지만	살해/ncpa+되/xsv+었/ep+지만/ecs
,	,/sp
그의	그/npp+의/jcm
아들	아들/ncn
문왕은	문왕/nq+은/jxc
유명한	유명/ncps+하/xsm+ㄴ/etm
태공망	태공망/ncn
여상의	여상/nq+의/jcm
보필	보필/ncn
속에	속/ncn+에/jca
비약적	비약/ncn+적/xsn
발전을	발전/ncn+을/jco
거듭	거듭/mag
,	,/sp
은은	은/nq+은/jxc
서백의	서백/nq+의/jcm
칭호를	칭호/ncn+를/jco
주고	주/pvg+고/ecc
이를	이/npd+를/jco
무왕에	무왕/nq+에/jca
이르러	이르/pvg+어/ecs
이	이/mmd
계획은	계획/ncn+은/jxc
실현되었다	실현/ncpa+되/xsv+었/ep+다/ef
.	./sf
마침	마침/mag
은의	은/nq+의/jcm
주왕이	주왕/nq+이/jcs
동방의	동방/ncn+의/jcm
대정벌에	대/xp+정벌/ncn+에/jca
나섰다	나서/pvg+었/ep+다/ef
.	./sf
기회를	기회/ncn+를/jco
포착한	포착/ncps+하/xsm+ㄴ/etm
무왕은	무왕/nq+은/jxc
목야의	목야/nq+의/jcm
결전에서	결전/ncn+에서/jca
은의	은/nq+의/jcm
대군을	대군/ncn+을/jco
격파했다	격파/ncpa+하/xsv+었/ep+다/ef
.	./sf
전쟁에서	전쟁/ncn+에서/jca
패한	패하/pvg+ㄴ/etm
주왕은	주왕/nq+은/jxc
궁전을	궁전/ncn+을/jco
불지르고	불지르/pvg+고/ecc
스스로	스스로/mag
목숨을	목숨/ncn+을/jco
끊었다	끊/pvg+었/ep+다/ef
.	./sf
흔히	흔히/mag
주왕은	주왕/nq+은/jxc
아름다운	아름답/paa+ㄴ/etm
달기와의	달기/nq+와/jct+의/jcm
사랑에	사랑/ncn+에/jca
빠져	빠지/pvg+어/ecs
국정을	국정/ncn+을/jco
소홀히	소홀/ncn+히/xsa
했다고	하/pvg+었/ep+다고/ecs
전해지는데	전하/pvg+어/ecx+지/px+는데/ecs
,	,/sp
은의	은/nq+의/jcm
계속된	계속/ncpa+되/xsv+ㄴ/etm
무력정벌과	무력/ncn+정벌/ncn+과/jcj
지배층의	지배/ncn+층/ncn+의/jcm
화려한	화려/ncps+하/xsm+ㄴ/etm
생활이	생활/ncn+이/jcs
은의	은/nq+의/jcm
국력을	국력/ncn+을/jco
피폐하게	피폐/ncpa+하/xsv+게/ecx
했다	하/px+었/ep+다/ef
.	./sf
순장이나	순장/ncn+이나/jcj
갑골문에	갑골/ncn+문/xsn+에/jca
등장하는	등장/ncpa+하/xsv+는/etm
각종의	각종/ncn+의/jcm
형벌이	형벌/ncn+이/jcs
말해주듯이	말/ncpa+하/xsv+어/ecx+주/px+듯이/ecs
,	,/sp
은	은/nq
왕실의	왕실/ncn+의/jcm
잔혹한	잔혹/ncps+하/xsm+ㄴ/etm
지배는	지배/ncn+는/jxc
백성들이	백성/ncn+들/xsn+이/jcs
거센	거세/paa+ㄴ/etm
저항을	저항/ncn+을/jco
받았다	받/pvg+았/ep+다/ef
.	./sf
또한	또한/maj
은나라	은/nq+나라/ncn
사람들은	사람/ncn+들/xsn+은/jxc
술을	술/ncn+을/jco
너무	너무/mag
좋아해서	좋/paa+아/ecx+하/px+어서/ecs
멸망했다는	멸망/ncpa+하/xsv+었/ep+다는/etm
이야기도	이야기/ncn+도/jxc
있다	있/paa+다/ef
.	./sf
실제로	실제/ncn+로/jca
은을	은/nq+을/jco
정복한	정복/ncps+하/xsm+ㄴ/etm
주는	주/nq+는/jxc
이를	이/npd+를/jco
경계	경계/ncn
,	,/sp
음주를	음주/ncn+를/jco
특별히	특별/ncn+히/xsa
통제했다	통제/ncpa+하/xsv+었/ep+다/ef
.	./sf
무왕은	무왕/nq+은/jxc
도읍을	도읍/ncn+을/jco
호경으로	호경/nq+으로/jca
옮겨	옮기/pvg+어/ecs
주왕조를	주/nq+왕조/ncn+를/jco
개창했다	개창/ncpa+하/xsv+었/ep+다/ef
.	./sf
그러나	그러나/maj
그로부터	그/npd+로/jca+부터/jxc
2	2/nnc
년	년/nbu
후	후/ncn
주왕실은	주/nq+왕실/ncn+은/jxc
커다란	커다랗/paa+ㄴ/etm
위기를	위기/ncn+를/jco
맞았다	맞/pvg+았/ep+다/ef
.	./sf
주의	주/nq+의/jcm
지배력이	지배/ncn+력/xsn+이/jcs
아직	아직/mag
안정되지	안정/ncps+되/xsm+지/ecx
않은	않/px+은/etm
상태에서	상태/ncn+에서/jca
무왕이	무왕/nq+이/jcs
갑자기	갑자기/mag
죽고	죽/pvg+고/ecc
그의	그/npp+의/jcm
어린	어리/paa+ㄴ/etm
아들	아들/ncn
성왕이	성왕/nq+이/jcs
즉위하게	즉위/ncpa+하/xsv+게/ecx
된	되/px+ㄴ/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
이	이/mmd
때	때/ncn
크게	크/paa+게/ecs
활약	활약/ncn
,	,/sp
주의	주/nq+의/jcm
지배력을	지배/ncn+력/xsn+을/jco
공고히	공고/ncn+히/xsa
한	하/pvg+ㄴ/etm
사람이	사람/ncn+이/jcs
무왕의	무왕/nq+의/jcm
동생	동생/ncn
주공	주공단/nq+이/jp+다/ef
.	./sf
주공은	주공/nq+은/jxc
동방의	동방/ncn+의/jcm
거점인	거점/ncn+이/jp+ㄴ/etm
낙읍	낙읍/nq
(	(/sl
하남성	하남성/nq
낙양	낙양/nq
부근	부근/ncn
)	)/sr
을	을/etm
제	제/xp+2/nno+의/jcm
수도로	수도/ncn+로/jca
거설하고	거설/ncpa+하/xsv+고/ecc
,	,/sp
은의	은/nq+의/jcm
잔존세력의	잔존/ncn+세력/ncn+의/jcm
반발을	반발/ncn+을/jco
평정했으며	평정/ncpa+하/xsv+었/ep+으며/ecc
,	,/sp
3	3/nnc
년간의	년/nbu+간/xsn+의/jcm
대	대/ncn
동방원정을	동방/ncn+원정/ncn+을/jco
감행하여	감행/ncpa+하/xsv+어/ecs
주를	주/nq+를/jco
명실상부한	명실상부/ncps+하/xsm+ㄴ/etm
중원의	중원/ncn+의/jcm
지배자로	지배/ncn+자/xsn+로/jca
부상시켰다	부상/ncpa+시키/xsv+었/ep+다/ef
.	./sf
그러나	그러나/maj
그는	그/npp+는/jxc
끝내	끝내/mag
왕위에	왕위/ncn+에/jca
오르지	오르/pvg+지/ecx
않고	않/px+고/ecc
성왕을	성왕/nq+을/jco
슬기롭게	슬기롭/paa+게/ecs
보좌함으로써	보좌/ncpa+하/xsv+ㅁ/etn+으로써/jca
,	,/sp
훗날	훗날/ncn
공자로부터	공자/nq+로/jca+부터/jxc
최고의	최고/ncn+의/jcm
찬사를	찬사/ncn+를/jco
받았다	받/pvg+았/ep+다/ef
.	./sf
그러나	그러나/maj
주왕실은	주/nq+왕실/ncn+은/jxc
방대해진	방대/ncps+하/xsm+어/ecx+지/px+ㄴ/etm
영토와	영토/ncn+와/jcj
주민을	주민/ncn+을/jco
어떻게	어떻게/mag
효율적으로	효율/ncn+적/xsn+으로/jca
다스려야	다스리/pvg+어야/ecx
할	하/px+ㄹ/etm
것인지	것/nbn+이/jp+ㄴ지/ecs
커다란	커다랗/paa+ㄴ/etm
고민에	고민/ncn+에/jca
빠졌다	빠지/pvg+었/ep+다/ef
.	./sf
아직	아직/mag
청동기	청동/ncn+기/xsn
단계에	단계/ncn+에/jca
불과한	불과/ncps+하/xsm+ㄴ/etm
당시의	당시/ncn+의/jcm
기술수준에서	기술/ncn+수준/ncn+에서/jca
북중국	북/ncn+중국/nq
전체를	전체/ncn+를/jco
중앙에서	중앙/ncn+에서/jca
모두	모두/mag
통치한다는	통치/ncpa+하/xsv+ㄴ다는/etm
것은	것/nbn+은/jxc
불가능하고	불/xp+가능/ncps+하/xsm+고/ecc
,	,/sp
어차피	어차피/mag
간접통치를	간접/ncn+통치/ncn+를/jco
할	하/pvg+ㄹ/etm
수밖에	수/nbn+밖/nbn+에/jxc
없는데	없/paa+는데/ecs
,	,/sp
어떻게	어떻게/mag
하면	하/pvg+면/ecs
각	각/mma
제후들을	제후/ncn+들/xsn+을/jco
포섭	포섭/ncn
,	,/sp
통제하여	통제/ncpa+하/xsv+어/ecs
반란에	반란/ncn+에/jca
쐐기를	쐐기/ncn+를/jco
박을	박/pvg+을/etm
수	수/nbn
있을까	있/paa+을까/ef
?	?/sf
이	이/mmd
때	때/ncn
창안된	창안/ncpa+되/xsv+ㄴ/etm
중국	중국/nq
역사상	역사/ncn+상/xsn
최초의	최초/ncn+의/jcm
체계적	체계/ncn+적/xsn
통치제도가	통치/ncn+제도/ncn+가/jcs
바로	바로/mag
봉건제도다	봉건/ncn+제도/ncn+다/jca
.	./sf
봉건제도란	봉건/ncn+제도/ncn+란/jxc
직할지를	직할/ncn+지/xsn+를/jco
제외한	제외/ncps+하/xsm+ㄴ/etm
전국의	전국/ncn+의/jcm
확장된	확장/ncpa+되/xsv+ㄴ/etm
영토에	영토/ncn+에/jca
왕실의	왕실/ncn+의/jcm
혈족이나	혈족/ncn+이나/jcj
공신을	공신/ncn+을/jco
제후로	제후/ncn+로/jca
임명	임명/ncn
,	,/sp
다스리게	다스리/pvg+게/ecx
하는	하/px+는/etm
제도로	제도/ncn+로/jca
,	,/sp
제후는	제후/ncn+는/jxc
왕에	왕/ncn+에/jca
의해	의하/pvg+어/ecs
봉해져서	봉하/pvg+어/ecx+지/px+어서/ecs
해마다	해/ncn+마다/jxc
공물을	공물/ncn+을/jco
바치고	바치/pvg+고/ecc
유사시에	유사/ncn+시/xsn+에/jca
병력을	병력/ncn+을/jco
지원했으나	지원/ncpa+하/xsv+었/ep+으나/ecs
,	,/sp
지역의	지역/ncn+의/jcm
내정에는	내정/ncn+에/jca+는/jxc
간섭을	간섭/ncn+을/jco
받지	받/pvg+지/ecx
않았다	않/px+았/ep+다/ef
.	./sf
주왕실은	주/nq+왕실/ncn+은/jxc
이러한	이러하/pad+ㄴ/etm
지역분립을	지역/ncn+분립/ncn+을/jco
극복하고	극복/ncpa+하/xsv+고/ecc
주왕실의	주/nq+왕실/ncn+의/jcm
지배력을	지배/ncn+력/xsn+을/jco
공고히	공고/ncn+히/xsa
하기	하/pvg+기/etn
위해	위하/pvg+어/ecs
봉건제도에	봉건/ncn+제도/ncn+에/jca
'	'/sl
혈연적	혈연/ncn+적/xsn
'	'/sr
인	이/jp+ㄴ/etm
특색을	특색/ncn+을/jco
가미했다	가미/ncpa+하/xsv+었/ep+다/ef
.	./sf
왕실과	왕실/ncn+과/jcj
제후는	제후/ncn+는/jxc
단순히	단순/ncn+히/xsa
정치적인	정치/ncn+적/xsn+이/jp+ㄴ/etm
군신관계일	군신/ncn+관계/ncn+이/jp+ㄹ/etm
뿐	뿐/nbn
아니라	아니/paa+라/ecs
,	,/sp
본가와	본가/ncn+와/jcj
분가의	분가/ncn+의/jcm
관계	관계/ncn
,	,/sp
즉	즉/maj
공동의	공동/ncn+의/jcm
조상을	조상/ncn+을/jco
모시는	모시/pvg+는/etm
한	한/nnc
집안임을	집안/ncn+이/jp+ㅁ/etn+을/jco
강조되었다	강조/ncpa+되/xsv+었/ep+다/ef
.	./sf
아울러	아울러/mag
'	'/sl
천명天命사상	천명/ncn+天命/ncn+사상/ncn
'	'/sr
이라는	이/jp+라는/jca
이데올로기를	이데올로기/ncn+를/jco
널리	널리/mag
유포	유포/ncn
,	,/sp
주왕실의	주/nq+왕실/ncn+의/jcm
정통성을	정통/ncn+성/xsn+을/jco
강조했다	강조/ncpa+하/xsv+었/ep+다/ef
.	./sf
하늘은	하늘/ncn+은/jxc
주	주/nq
무왕에게	무왕/nq+에게/jca
포악한	포악/ncps+하/xsm+ㄴ/etm
은의	은/nq+의/jcm
주왕조를	주/nq+왕조/ncn+를/jco
개국하라고	개국/ncpa+하/xsv+라고/ecs
명령했다	명령/ncpa+하/xsv+었/ep+다/ef
.	./sf
그러므로	그러므로/maj
은	은/nq
주왕조의	주/nq+왕조/ncn+의/jcm
교체는	교체/ncn+는/jxc
단순한	단순/ncps+하/xsm+ㄴ/etm
무력	무력/ncn
쿠데타가	쿠데타/ncn+가/jcc
아니라	아니/paa+라/ecs
,	,/sp
하늘의	하늘/ncn+의/jcm
뜻을	뜻/ncn+을/jco
반영한	반영/ncps+하/xsm+ㄴ/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
이	이/mmd
논리에	논리/ncn+에/jca
의하면	의하/pvg+면/ecs
,	,/sp
백성들은	백성/ncn+들/xsn+은/jxc
불가항력적으로	불가항력/ncn+적/xsn+으로/jca
주의	주/nq+의/jcm
지배를	지배/ncn+를/jco
받아야	받/pvg+아야/ecx
한다	하/px+ㄴ다/ef
.	./sf
주의	주/nq+의/jcm
지배에	지배/ncn+에/jca
반항하는	반항/ncpa+하/xsv+는/etm
것은	것/nbn+은/jxc
하늘을	하늘/ncn+을/jco
거스르는	거스르/pvg+는/etm
무서운	무섭/paa+ㄴ/etm
죄악이	죄악/ncn+이/jcc
되는	되/pvg+는/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
주의	주/nq+의/jcm
지배는	지배/ncn+는/jxc
제사의식으로	제사/ncn+의식/ncn+으로/jca
완성되는	완성/ncpa+되/xsv+는/etm
것이었으나	것/nbn+이/jp+었/ep+으나/ecs
,	,/sp
은나라처럼	은/nq+나라/ncn+처럼/jca
대규모	대/xp+규모/ncn
피의	피/ncn+의/jcm
제물을	제물/ncn+을/jco
바치는	바치/pvg+는/etm
일은	일/ncn+은/jxc
사라졌다	사라지/pvg+었/ep+다/ef
.	./sf
이는	이/npd+는/jxc
주의	주/nq+의/jcm
문화가	문화/ncn+가/jcs
보다	보다/mag
질박하고	질박/ncps+하/xsm+고/ecc
합리적으로	합리/ncn+적/xsn+으로/jca
발전했다는	발전/ncpa+하/xsv+었/ep+다는/etm
얘기가	얘기/ncn+가/jcc
된다	되/pvg+ㄴ다/ef
.	./sf
주왕실의	주/nq+왕실/ncn+의/jcm
조상을	조상/ncn+을/jco
모시는	모시/pvg+는/etm
종묘가	종묘/ncn+가/jcs
도읍의	도읍/ncn+의/jcm
중심에	중심/ncn+에/jca
자리잡고	자리/ncn+잡/pvg+고/ecc
,	,/sp
심지어	심지어/mag
주가	주/nq+가/jcs
정복한	정복/ncps+하/xsm+ㄴ/etm
은의	은/nq+의/jcm
제사도	제사/ncn+도/jxc
중시되어서	중시/ncpa+되/xsv+어서/ecs
,	,/sp
그들	그/npp+들/xsn
조상의	조상/ncn+의/jcm
제사가	제사/ncn+가/jcs
끊어지지	끊/pvg+어/ecx+지/px+지/ecx
않게	않/px+게/ecx
하기	하/px+기/etn
위해	위하/pvg+어/ecs
후손을	후손/ncn+을/jco
제후국에	제후/ncn+국/xsn+에/jca
봉했다	봉하/pvg+었/ep+다/ef
.	./sf
제사의식과	제사/ncn+의식/ncn+과/jct
관련하여	관련/ncpa+하/xsv+어/ecs
독자적	독자/ncn+적/xsn
예문화가	예/ncn+문화/ncn+가/jcs
정착	정착/ncn
,	,/sp
이후	이후/ncn
중국문화에	중국/nq+문화/ncn+에/jca
커다란	커다랗/paa+ㄴ/etm
영향을	영향/ncn+을/jco
주었다	주/pvg+었/ep+다/ef
.	./sf
주나라는	주/nq+나라/ncn+는/jxc
기원전	기원/ncn+전/ncn
770	770/nno
년	년/nbu
유목민	유목/ncn+민/xsn
견융의	견융/nq+의/jcm
침입을	침입/ncn+을/jco
받았다	받/pvg+았/ep+다/ef
.	./sf
주	주/nq
유왕은	유왕/nq+은/jxc
여산	여산/nq
기슭에서	기슭/ncn+에서/jca
살해되고	살해/ncpa+되/xsv+고/ecc
,	,/sp
주	주/nq
왕실은	왕실/ncn+은/jxc
도읍을	도읍/ncn+을/jco
동쪽으로	동쪽/ncn+으로/jca
낙읍으로	낙읍/nq+으로/jca
옮겨	옮기/pvg+어/ecs
겨우	겨우/mag
명맥을	명맥/ncn+을/jco
유지했다	유지/ncpa+하/xsv+었/ep+다/ef
.	./sf
이를	이/npd+를/jco
주의	주/nq+의/jcm
동천이라고	동천/ncn+이/jp+라고/ecs
하는데	하/pvg+는데/ecs
